lambda,returns
0.9580000000000001,0.014753631079060987
0.9590000000000001,0.0148076744460105
0.96,0.014861717812959988
0.961,0.0149157611799095
0.962,0.014969804546859013
0.963,0.015023847913808498
0.964,0.015077891280758003
0.965,0.015131934647707521
0.966,0.015185978014657018
0.967,0.015240021381606513
0.968,0.015294064748556031
0.969,0.015348108115505531
0.97,0.015402151482455037
0.971,0.015456194849404544
0.972,0.01551023821635404
0.973,0.015564281583303547
0.974,0.015618324950253058
0.975,0.01567236831720256
0.976,0.01572641168415206
0.977,0.015780455051101566
0.978,0.015834498418051065
0.979,0.015888541785000574
0.98,0.015942585151950073
0.981,0.01599662851889958
0.982,0.01605067188584909
0.983,0.01610471525279859
0.984,0.016158758619748095
0.985,0.016212801986697598
0.986,0.016266845353647103
0.987,0.016320888720596602
0.988,0.016374932087546104
0.989,0.01642897545449562
0.99,0.016483018821445112
0.991,0.016537062188394618
0.992,0.016591105555344134
0.993,0.016645148922293632
0.994,0.01669919228924313
0.995,0.01675323565619264
0.996,0.016807279023142142
0.997,0.016861322390091645
0.998,0.016915365757041154
0.999,0.01696940912399067
1.0,0.017023452490940165
