lambda,returns
0.9580000000000001,0.015081305867936209
0.9590000000000001,0.015136064682022998
0.96,0.015190823496109765
0.961,0.01524558231019656
0.962,0.015300341124283351
0.963,0.015355099938370136
0.964,0.015409858752456918
0.965,0.015464617566543715
0.966,0.015519376380630489
0.967,0.015574135194717276
0.968,0.015628894008804073
0.969,0.01568365282289086
0.97,0.015738411636977645
0.971,0.01579317045106443
0.972,0.015847929265151207
0.973,0.015902688079238003
0.974,0.01595744689332478
0.975,0.01601220570741157
0.976,0.016066964521498365
0.977,0.016121723335585144
0.978,0.01617648214967193
0.979,0.016231240963758716
0.98,0.0162859997778455
0.981,0.016340758591932292
0.982,0.01639551740601907
0.983,0.01645027622010585
0.984,0.01650503503419265
0.985,0.01655979384827944
0.986,0.016614552662366215
0.987,0.016669311476453008
0.988,0.016724070290539787
0.989,0.016778829104626584
0.99,0.01683358791871337
0.991,0.016888346732800145
0.992,0.016943105546886928
0.993,0.016997864360973728
0.994,0.017052623175060514
0.995,0.017107381989147293
0.996,0.017162140803234086
0.997,0.017216899617320872
0.998,0.017271658431407648
0.999,0.017326417245494444
1.0,0.017381176059581227
